ProductID,ProductName,CategoryName,SupplierName,QuantityPerUnit,UnitPrice,UnitsInStock,Brand,Description,Features,UseCases,TargetUsers,Tags,Rating,ReviewCount,SalesVolume,BusinessWeight,InstallDifficulty,AfterSalesPolicy,Compatibility
203,格力新风空调 Pro,智能空调,格力授权专卖店,1 台,7499,35,格力,"格力新风空调 Pro 面向睡眠敏感人群,节能用户，适合全屋智能,节能用电,卧室助眠场景，可作为智能空调类目的主推商品。",App 控制；一级能效；新风换气；睡眠曲线,全屋智能；节能用电；卧室助眠,睡眠敏感人群；节能用户,App 控制；Pro；一级能效；全屋智能；卧室助眠；新风换气；智能空调；睡眠敏感人群；睡眠曲线；节能用户；节能用电,4.5,810,35381,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,米家；小度
204,格力客厅立式空调 Lite,智能空调,格力官方旗舰店,1 台,1999,11,格力,"格力客厅立式空调 Lite 面向节能用户,睡眠敏感人群，适合全屋智能,卧室助眠,空气健康场景，可作为智能空调类目的主推商品。",睡眠曲线；自清洁；一级能效；温湿联动,全屋智能；卧室助眠；空气健康,节能用户；睡眠敏感人群,Lite；一级能效；全屋智能；卧室助眠；智能空调；温湿联动；睡眠敏感人群；睡眠曲线；空气健康；自清洁；节能用户,4.7,1897,32358,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,Apple HomeKit；小度；米家
205,海尔一级能效空调 Lite,智能空调,海尔授权专卖店,1 台,3699,139,海尔,"海尔一级能效空调 Lite 面向睡眠敏感人群,节能用户，适合卧室助眠,全屋智能,节能用电场景，可作为智能空调类目的主推商品。",一级能效；自清洁；温湿联动；睡眠曲线,卧室助眠；全屋智能；节能用电,睡眠敏感人群；节能用户,Lite；一级能效；全屋智能；卧室助眠；智能空调；温湿联动；睡眠敏感人群；睡眠曲线；自清洁；节能用户；节能用电,4.6,1334,17489,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,天猫精灵；Matter
206,海尔卧室空调 Plus,智能空调,海尔智能生活专营店,1 台,6199,258,海尔,"海尔卧室空调 Plus 面向节能用户,母婴家庭，适合空气健康,卧室助眠,节能用电场景，可作为智能空调类目的主推商品。",自清洁；一级能效；睡眠曲线；温湿联动,空气健康；卧室助眠；节能用电,节能用户；母婴家庭,Plus；一级能效；卧室助眠；智能空调；母婴家庭；温湿联动；睡眠曲线；空气健康；自清洁；节能用户；节能用电,4.6,1348,12860,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,Apple HomeKit；米家
207,海尔儿童房空调 Max,智能空调,海尔智能生活专营店,1 台,8599,74,海尔,"海尔儿童房空调 Max 面向母婴家庭,新房装修，适合全屋智能,空气健康,节能用电场景，可作为智能空调类目的主推商品。",自清洁；新风换气；一级能效；App 控制,全屋智能；空气健康；节能用电,母婴家庭；新房装修,App 控制；Max；一级能效；全屋智能；新房装修；新风换气；智能空调；母婴家庭；空气健康；自清洁；节能用电,4.5,3917,17749,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,天猫精灵；Matter
208,华为智选智能挂机空调 Max,智能空调,华为智选官方旗舰店,1 台,8099,67,华为智选,"华为智选智能挂机空调 Max 面向睡眠敏感人群,节能用户，适合空气健康,全屋智能,节能用电场景，可作为智能空调类目的主推商品。",温湿联动；睡眠曲线；App 控制；一级能效,空气健康；全屋智能；节能用电,睡眠敏感人群；节能用户,App 控制；Max；一级能效；全屋智能；智能空调；温湿联动；睡眠敏感人群；睡眠曲线；空气健康；节能用户；节能用电,4.6,2668,14055,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,天猫精灵；Aqara Home；华为鸿蒙智联；米家
209,华为智选客厅立式空调 Max,智能空调,华为智选生态链旗舰店,1 台,8899,246,华为智选,"华为智选客厅立式空调 Max 面向睡眠敏感人群,新房装修，适合空气健康,节能用电,卧室助眠场景，可作为智能空调类目的主推商品。",温湿联动；新风换气；自清洁；一级能效,空气健康；节能用电；卧室助眠,睡眠敏感人群；新房装修,Max；一级能效；卧室助眠；新房装修；新风换气；智能空调；温湿联动；睡眠敏感人群；空气健康；自清洁；节能用电,4.5,1453,24752,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,Apple HomeKit；华为鸿蒙智联；小度
210,华为智选一级能效空调 Pro,智能空调,华为智选智能生活专营店,1 台,7399,27,华为智选,"华为智选一级能效空调 Pro 面向睡眠敏感人群,新房装修，适合节能用电,空气健康,全屋智能场景，可作为智能空调类目的主推商品。",一级能效；App 控制；新风换气；自清洁,节能用电；空气健康；全屋智能,睡眠敏感人群；新房装修,App 控制；Pro；一级能效；全屋智能；新房装修；新风换气；智能空调；睡眠敏感人群；空气健康；自清洁；节能用电,4.8,1895,1859,0.961,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,小度；米家；Matter；Apple HomeKit
211,小米一级能效空调 Lite,智能空调,小米生态链旗舰店,1 台,3499,39,小米,"小米一级能效空调 Lite 面向节能用户,新房装修，适合全屋智能,卧室助眠,空气健康场景，可作为智能空调类目的主推商品。",温湿联动；App 控制；自清洁；新风换气,全屋智能；卧室助眠；空气健康,节能用户；新房装修,App 控制；Lite；全屋智能；卧室助眠；新房装修；新风换气；智能空调；温湿联动；空气健康；自清洁；节能用户,4.9,683,5072,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,米家；Apple HomeKit
212,小米卧室空调 Lite,智能空调,小米官方旗舰店,1 台,1999,26,小米,"小米卧室空调 Lite 面向睡眠敏感人群,节能用户，适合空气健康,全屋智能,节能用电场景，可作为智能空调类目的主推商品。",新风换气；温湿联动；睡眠曲线；自清洁,空气健康；全屋智能；节能用电,睡眠敏感人群；节能用户,Lite；全屋智能；新风换气；智能空调；温湿联动；睡眠敏感人群；睡眠曲线；空气健康；自清洁；节能用户；节能用电,4.3,1955,17465,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,米家；Matter
213,小米儿童房空调 Plus,智能空调,小米官方旗舰店,1 台,4699,154,小米,"小米儿童房空调 Plus 面向母婴家庭,睡眠敏感人群，适合节能用电,卧室助眠,全屋智能场景，可作为智能空调类目的主推商品。",新风换气；App 控制；自清洁；一级能效,节能用电；卧室助眠；全屋智能,母婴家庭；睡眠敏感人群,App 控制；Plus；一级能效；全屋智能；卧室助眠；新风换气；智能空调；母婴家庭；睡眠敏感人群；自清洁；节能用电,4.5,328,16379,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,Matter；天猫精灵；华为鸿蒙智联
214,TCL一级能效空调 Pro,智能空调,TCL授权专卖店,1 台,7699,45,TCL,"TCL一级能效空调 Pro 面向新房装修,母婴家庭，适合全屋智能,卧室助眠,节能用电场景，可作为智能空调类目的主推商品。",睡眠曲线；自清洁；一级能效；温湿联动,全屋智能；卧室助眠；节能用电,新房装修；母婴家庭,Pro；一级能效；全屋智能；卧室助眠；新房装修；智能空调；母婴家庭；温湿联动；睡眠曲线；自清洁；节能用电,4.3,2639,12344,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,Aqara Home；天猫精灵；Matter
215,TCL新风空调 Plus,智能空调,TCL生态链旗舰店,1 台,4999,143,TCL,"TCL新风空调 Plus 面向节能用户,母婴家庭，适合空气健康,卧室助眠,全屋智能场景，可作为智能空调类目的主推商品。",新风换气；温湿联动；自清洁；一级能效,空气健康；卧室助眠；全屋智能,节能用户；母婴家庭,Plus；一级能效；全屋智能；卧室助眠；新风换气；智能空调；母婴家庭；温湿联动；空气健康；自清洁；节能用户,4.8,1856,20790,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,小度；涂鸦智能；Matter
216,TCL客厅立式空调 Lite,智能空调,TCL生态链旗舰店,1 台,2499,26,TCL,"TCL客厅立式空调 Lite 面向节能用户,母婴家庭，适合空气健康,全屋智能,卧室助眠场景，可作为智能空调类目的主推商品。",App 控制；自清洁；新风换气；温湿联动,空气健康；全屋智能；卧室助眠,节能用户；母婴家庭,App 控制；Lite；全屋智能；卧室助眠；新风换气；智能空调；母婴家庭；温湿联动；空气健康；自清洁；节能用户,4.8,1966,18299,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,天猫精灵；Aqara Home；涂鸦智能；华为鸿蒙智联
217,美的智能烟灶套装 Lite,智能厨房,美的生态链旗舰店,1 台,899,95,美的,"美的智能烟灶套装 Lite 面向上班族,亲子家庭，适合新房装修,懒人做饭,智能厨房场景，可作为智能厨房类目的主推商品。",火候控制；远程提醒；预约烹饪；自动清洗,新房装修；懒人做饭；智能厨房,上班族；亲子家庭,Lite；上班族；亲子家庭；懒人做饭；新房装修；智能厨房；火候控制；自动清洗；远程提醒；预约烹饪,4.4,2698,26807,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,天猫精灵；Matter；米家；小度
218,美的破壁机 Pro,智能厨房,美的官方旗舰店,1 台,4499,104,美的,"美的破壁机 Pro 面向新房装修,上班族，适合懒人做饭,新房装修,智能厨房场景，可作为智能厨房类目的主推商品。",自动清洗；预约烹饪；远程提醒；火候控制,懒人做饭；新房装修；智能厨房,新房装修；上班族,Pro；上班族；懒人做饭；新房装修；智能厨房；火候控制；自动清洗；远程提醒；预约烹饪,4.6,3808,18710,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,Matter；天猫精灵；华为鸿蒙智联；涂鸦智能
219,美的空气炸锅 Lite,智能厨房,美的官方旗舰店,1 台,799,115,美的,"美的空气炸锅 Lite 面向新房装修,上班族，适合智能厨房,懒人做饭,健康饮食场景，可作为智能厨房类目的主推商品。",少油烹饪；自动清洗；菜谱联动；火候控制,智能厨房；懒人做饭；健康饮食,新房装修；上班族,Lite；上班族；健康饮食；少油烹饪；懒人做饭；新房装修；智能厨房；火候控制；自动清洗；菜谱联动,4.8,3553,11555,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,Matter；小度；米家；Apple HomeKit
220,苏泊尔智能烟灶套装 Lite,智能厨房,苏泊尔官方旗舰店,1 台,1299,239,苏泊尔,"苏泊尔智能烟灶套装 Lite 面向新房装修,上班族，适合智能厨房,懒人做饭,新房装修场景，可作为智能厨房类目的主推商品。",远程提醒；少油烹饪；自动清洗；菜谱联动,智能厨房；懒人做饭；新房装修,新房装修；上班族,Lite；上班族；少油烹饪；懒人做饭；新房装修；智能厨房；自动清洗；菜谱联动；远程提醒,4.4,162,13366,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,华为鸿蒙智联；米家
221,苏泊尔空气炸锅 Max,智能厨房,苏泊尔官方旗舰店,1 台,6999,131,苏泊尔,"苏泊尔空气炸锅 Max 面向亲子家庭,上班族，适合新房装修,智能厨房,健康饮食场景，可作为智能厨房类目的主推商品。",自动清洗；少油烹饪；火候控制；预约烹饪,新房装修；智能厨房；健康饮食,亲子家庭；上班族,Max；上班族；亲子家庭；健康饮食；少油烹饪；新房装修；智能厨房；火候控制；自动清洗；预约烹饪,4.7,2493,12990,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,Matter；米家；涂鸦智能；小度
222,苏泊尔洗碗机 Lite,智能厨房,苏泊尔官方旗舰店,1 台,1149,69,苏泊尔,"苏泊尔洗碗机 Lite 面向新房装修,上班族，适合新房装修,懒人做饭,智能厨房场景，可作为智能厨房类目的主推商品。",火候控制；少油烹饪；自动清洗；远程提醒,新房装修；懒人做饭；智能厨房,新房装修；上班族,Lite；上班族；少油烹饪；懒人做饭；新房装修；智能厨房；火候控制；自动清洗；远程提醒,4.2,4788,28681,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,涂鸦智能；Aqara Home
223,九阳洗碗机 Plus,智能厨房,九阳授权专卖店,1 台,3499,213,九阳,"九阳洗碗机 Plus 面向厨房小白,新房装修，适合新房装修,智能厨房,健康饮食场景，可作为智能厨房类目的主推商品。",菜谱联动；火候控制；少油烹饪；预约烹饪,新房装修；智能厨房；健康饮食,厨房小白；新房装修,Plus；健康饮食；厨房小白；少油烹饪；新房装修；智能厨房；火候控制；菜谱联动；预约烹饪,4.5,1939,25725,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,Apple HomeKit；华为鸿蒙智联
224,九阳智能烟灶套装 Max,智能厨房,九阳生态链旗舰店,1 台,6399,225,九阳,"九阳智能烟灶套装 Max 面向上班族,亲子家庭，适合智能厨房,健康饮食,新房装修场景，可作为智能厨房类目的主推商品。",自动清洗；远程提醒；菜谱联动；火候控制,智能厨房；健康饮食；新房装修,上班族；亲子家庭,Max；上班族；亲子家庭；健康饮食；新房装修；智能厨房；火候控制；自动清洗；菜谱联动；远程提醒,4.3,3209,3726,0.942,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,华为鸿蒙智联；小度
